day,q10,q25,q50,q75,q90,variable,group
21,0.8971555402379353,1.26596642378894,1.9418059367657792,5.058530976277639,10.072135090541384,cum_ti,$1bn+
22,0.9112590220567806,1.2949485500383504,1.9940846731621702,5.176042605189842,10.424638880727608,cum_ti,$1bn+
23,0.9245207233904094,1.3211835348407206,2.061711534944769,5.3222743984003005,10.597144334387009,cum_ti,$1bn+
24,0.9385730386698048,1.3543821591411842,2.096297033879681,5.502344229061679,10.939533535226987,cum_ti,$1bn+
25,0.9563392318949462,1.3819101180158795,2.1402712684392347,5.809553795825843,11.088623700404263,cum_ti,$1bn+
26,0.9670420110609218,1.4027785749937574,2.179964861999812,5.990187736919814,11.203508907884503,cum_ti,$1bn+
27,0.9799197310763489,1.4197422541815934,2.232838767257546,6.1894391533441775,11.341182808215352,cum_ti,$1bn+
28,1.0044402805886248,1.4403707692915153,2.3163658691731666,6.3676331672184325,11.44813133785082,cum_ti,$1bn+
29,1.0175280187574507,1.4714069363122584,2.382222050219595,6.538481170069885,11.571982950801909,cum_ti,$1bn+
30,1.0333111613122765,1.4844349672096264,2.4248293833521224,6.652663580826076,11.689426599882642,cum_ti,$1bn+
31,1.051427986041683,1.5057554223825553,2.471649871235531,6.707783401328483,12.174642854713602,cum_ti,$1bn+
32,1.0588130819791037,1.5134874311656312,2.4980535978241347,6.78160500689471,12.523366446477832,cum_ti,$1bn+
33,1.0653098342781309,1.5262536380550729,2.520820544507054,6.878258415540547,12.946990938549469,cum_ti,$1bn+
34,1.07971000469895,1.550610583716784,2.5501983920825886,6.9797459211570345,13.175841032908007,cum_ti,$1bn+
35,1.0992014140669983,1.5809195361320445,2.582022862849399,7.048339370091774,13.353596033092659,cum_ti,$1bn+
36,1.1321876552016237,1.6087782324904125,2.656033205101709,7.141076852882945,13.530849246448582,cum_ti,$1bn+
37,1.1530971288164453,1.628164161044822,2.6958153445534685,7.211311809579078,13.65728920484669,cum_ti,$1bn+
38,1.1648233958988798,1.6511650503838382,2.730417972139419,7.2783081391242685,13.841700744072336,cum_ti,$1bn+
39,1.1766062596502567,1.6666818248306539,2.747761356232509,7.38482952089586,14.050700568527375,cum_ti,$1bn+
40,1.1994435470076392,1.6862975918599041,2.773087544718676,7.433537445423278,14.183194640049361,cum_ti,$1bn+
41,1.2170271645183701,1.6980976803976493,2.7959537083523243,7.474252163230108,14.368001514435381,cum_ti,$1bn+
42,1.2234069919811674,1.7073279603819975,2.817937975104506,7.536443184923048,14.532343652157191,cum_ti,$1bn+
43,1.2376626031204132,1.7220345798736518,2.835680533175738,7.60823769428226,14.66037968673912,cum_ti,$1bn+
44,1.253267791659512,1.7347856485987887,2.856621891806016,7.726202179256644,14.819043291509429,cum_ti,$1bn+
45,1.2607909408803186,1.8014160702229338,2.8738177991875187,7.814892998939856,14.966535536405791,cum_ti,$1bn+
46,1.3847066975569668,1.8150710080935994,2.9034493384069036,7.931602365572201,15.190637235020327,cum_ti,$1bn+
47,1.4039411811823492,1.849169406987301,2.9384809036656847,8.058932040665809,15.571287787574523,cum_ti,$1bn+
48,1.4222385365119825,1.8655072900202874,2.9686151018752382,8.149086259469067,15.874509457927768,cum_ti,$1bn+
49,1.44254202376712,1.8775464797464383,2.9881970015643597,8.206903002786163,16.07646223151161,cum_ti,$1bn+
50,1.4494638623622742,1.9257044309641713,3.0061213010624055,8.897357368409423,16.25362061432208,cum_ti,$1bn+
51,1.460609310409893,1.9699972385220865,3.0320060019640698,8.95663169924818,16.408736425603653,cum_ti,$1bn+
52,1.4711086088828584,1.9926139333586494,3.0537070497312637,9.011832060610825,16.594128829826378,cum_ti,$1bn+
53,1.4786090632107607,2.0077259352613916,3.090562916298918,9.097269400669415,16.822748156033985,cum_ti,$1bn+
54,1.486617039304855,2.0741099132760095,3.1330170614582067,9.147933124178035,16.952522173178444,cum_ti,$1bn+
55,1.5059286588403624,2.163164722599806,3.162130889659429,9.27924349038458,18.468005756895785,cum_ti,$1bn+
56,1.5199545438516264,2.1754780070552693,3.197451921268028,9.388842019437678,18.7894204494151,cum_ti,$1bn+
57,1.5401142953554274,2.1933576322844104,3.2475978309091493,9.486417992193003,18.97057663510166,cum_ti,$1bn+
58,1.5540429746637232,2.2074397745440026,3.2763237140751658,9.606680593473737,19.18252872969606,cum_ti,$1bn+
59,1.5616086573141683,2.2271365464238935,3.3295185013811066,9.725832042252566,20.452486170164715,cum_ti,$1bn+
60,1.5665059589869834,2.240533028207206,3.3815447167653785,9.816127070280988,21.356140575892223,cum_ti,$1bn+
1,0.0,0.0,0.0,0.0,0.0,cum_rv,$1bn+
2,0.014936685520342951,0.025221417516765432,0.05487859484834212,0.10655900407838026,0.14590164436054934,cum_rv,$1bn+
3,0.021575692245314738,0.04480570411518786,0.09234525183041929,0.12655396569655272,0.2040242030757111,cum_rv,$1bn+
4,0.041037908917941276,0.0626981035456719,0.11046129529166361,0.15184335729554577,0.22851111946545055,cum_rv,$1bn+
5,0.04731002879740321,0.0733043139625993,0.12114511554183807,0.16064605384110411,0.2407477460145493,cum_rv,$1bn+
6,0.0506026918187741,0.08093636772442453,0.1313002944943833,0.16932130901931491,0.2461231816196265,cum_rv,$1bn+
7,0.054532842032644406,0.08202792347079943,0.13989612220698633,0.18856621692011646,0.2527278285580726,cum_rv,$1bn+
8,0.057559496691368534,0.0895378415904417,0.14665728971412118,0.19645453027839424,0.25713071613856037,cum_rv,$1bn+
9,0.05767474028537331,0.09162830712027291,0.14725985383353407,0.2044454775872223,0.27971143691354206,cum_rv,$1bn+
10,0.06797144878899798,0.10339703734802907,0.15330731575139617,0.21641589232641764,0.28562648362141557,cum_rv,$1bn+
11,0.07294471067355018,0.10521961846930591,0.15737214809528716,0.22358105133404366,0.28595052945474486,cum_rv,$1bn+
12,0.07594387192854156,0.10824229340472707,0.1608382323564317,0.2265829524135109,0.29969972361836317,cum_rv,$1bn+
13,0.0799462607083866,0.10923105917412736,0.16413480239677503,0.23143968375417417,0.368742030664335,cum_rv,$1bn+
14,0.08111126876769052,0.11005818116088781,0.16543172437756648,0.2381553113444257,0.3691693843975814,cum_rv,$1bn+
15,0.08301523338654525,0.11115071861823811,0.1662976366755917,0.24447107357871967,0.3716282065678881,cum_rv,$1bn+
16,0.08338372941986222,0.11319475204300881,0.17450071480203394,0.2448930453473079,0.37638189632321967,cum_rv,$1bn+
17,0.08342845184100489,0.11972461488767148,0.18162465549009157,0.2531260955082786,0.37745865889930763,cum_rv,$1bn+
18,0.08545026734372309,0.12300580211252429,0.18618193049375986,0.2636859020557276,0.3849835612955094,cum_rv,$1bn+
19,0.09124655926866654,0.1242993503034565,0.18692163792225483,0.26449886928015687,0.385140483948201,cum_rv,$1bn+
20,0.09194073130687823,0.12692588329960777,0.1998216597253929,0.26997025425558724,0.39203465473663274,cum_rv,$1bn+
21,0.0942810586235448,0.12898129922607268,0.20115310174626955,0.2834094432161926,0.399904009136517,cum_rv,$1bn+
22,0.1024236887550565,0.13456691093171813,0.20946056401925095,0.2909197831635568,0.40202026772141997,cum_rv,$1bn+
23,0.10481656058941707,0.137344425263939,0.21531069500762934,0.29109526325289214,0.4131543779540955,cum_rv,$1bn+
24,0.1102396002911457,0.14238208519252657,0.21791875309474995,0.29204676600340435,0.4229997250938914,cum_rv,$1bn+
25,0.11083885589821278,0.15105142152467277,0.2184274771198898,0.30079741309142943,0.4234249353100067,cum_rv,$1bn+
26,0.11711213640506657,0.1511836577884668,0.22678503000229633,0.31087651795542626,0.4269591350308609,cum_rv,$1bn+
27,0.12113708886924246,0.1514404960943309,0.23404624835760138,0.3110548788822348,0.42871540350048015,cum_rv,$1bn+
28,0.12172501729967242,0.15698800467814994,0.23795123560613063,0.3119702259477398,0.43373810112119005,cum_rv,$1bn+
29,0.12323695905098399,0.17080253079668903,0.23968994481317718,0.3239703917949004,0.4590267292710015,cum_rv,$1bn+
30,0.12496510305604704,0.1724297585925563,0.25327964939353104,0.32629441248403096,0.45910966800223985,cum_rv,$1bn+
31,0.12510653794189228,0.17250963598557678,0.2588697914232253,0.34767754240655174,0.4779561334451153,cum_rv,$1bn+
32,0.12685280972663066,0.17354614868729248,0.2606993896971361,0.34962686575430224,0.4784205931585525,cum_rv,$1bn+
33,0.12933164865318278,0.1789562103454705,0.2611315248763488,0.35294357998777715,0.4786334956021253,cum_rv,$1bn+
34,0.1299791536891434,0.18087223702899374,0.2645887700517464,0.3616955001612467,0.48428859415144954,cum_rv,$1bn+
35,0.13086645205348407,0.18107702501011153,0.26654398681620134,0.3634102017509439,0.4882035559964504,cum_rv,$1bn+
36,0.13370937369193106,0.19021230121488428,0.2709458332853048,0.36912840101722055,0.4947622617649491,cum_rv,$1bn+
37,0.13449213984192496,0.19104511054797646,0.27189981438727695,0.38911917004829194,0.4955043803319818,cum_rv,$1bn+
38,0.13508390415058433,0.19191835140969912,0.2730277368439289,0.3903055174617413,0.5026279551943706,cum_rv,$1bn+
39,0.135908668234946,0.19199094573195935,0.28003642163132203,0.39140833283489496,0.5086381252761444,cum_rv,$1bn+
40,0.13868388538159893,0.1922000041983508,0.28285672028923237,0.3982688004719633,0.5110081978350474,cum_rv,$1bn+
41,0.14145102825388461,0.2019608077921945,0.289177955720772,0.4022601774363296,0.511403433792272,cum_rv,$1bn+
42,0.1416822869236325,0.2034943429265855,0.29359814328572936,0.4074190049368915,0.5207686379041662,cum_rv,$1bn+
43,0.14570129939749876,0.20534233646494499,0.29377484124891207,0.4082563562707873,0.5211060840353587,cum_rv,$1bn+
44,0.14625637528618504,0.20552687098072023,0.29433621664560883,0.40830094744102036,0.5218055253696474,cum_rv,$1bn+
45,0.1470951360554974,0.2084372808523519,0.29665143537323085,0.40960090682957073,0.5221271855830616,cum_rv,$1bn+
46,0.1473131136573246,0.20960566320307103,0.29839906181244713,0.4098041355337232,0.5298183799380973,cum_rv,$1bn+
47,0.14926248549976417,0.21030641282483936,0.30181961335592555,0.41140566027166,0.5345046981261312,cum_rv,$1bn+
48,0.15029485607517248,0.210469694327452,0.3095925418370993,0.4118232692725333,0.5352987494452682,cum_rv,$1bn+
49,0.15185077482220374,0.21069889732031383,0.3110780224680882,0.41923762828587874,0.5387824705284203,cum_rv,$1bn+
50,0.15281431983354876,0.211485130508079,0.31403245562286985,0.42849966946236684,0.5391015581873201,cum_rv,$1bn+
51,0.15596004159622134,0.2116090759979286,0.3163681613685738,0.4397607634231897,0.5396980348014248,cum_rv,$1bn+
52,0.1562914029899986,0.21560191274806723,0.3189739316013551,0.44304674917239434,0.5422068630053585,cum_rv,$1bn+
53,0.15764331698590978,0.2173211380343508,0.32147726827015344,0.4476838921129491,0.5431459587370184,cum_rv,$1bn+
54,0.16155909003021401,0.21829197537784195,0.3269585136738675,0.4493235396166485,0.5616568936741205,cum_rv,$1bn+
55,0.16612704757137506,0.2188592039983075,0.32930844277599153,0.45007468712100607,0.5781533545328045,cum_rv,$1bn+
56,0.16922187938694394,0.22036023678831232,0.32953802757605033,0.45573576265611315,0.5812859512053428,cum_rv,$1bn+
57,0.1707346990444263,0.22122405686266475,0.33318607612176665,0.4575058656792637,0.5831815759125778,cum_rv,$1bn+
58,0.17105268526370324,0.22148560590906635,0.3347370012263348,0.46573528615879306,0.5837597457170297,cum_rv,$1bn+
59,0.17231633075284716,0.22180417818688525,0.3351634684603574,0.4672402004791377,0.5842275161985929,cum_rv,$1bn+
60,0.1730993958618365,0.22318254257873366,0.34184927193706416,0.46890166626092,0.5957531182278571,cum_rv,$1bn+
1,5.740295661595095,10.517874555383871,17.14398723298606,26.99836027763294,36.68746901512796,daily_ti_ratio,$1bn+
2,2.0636729904936377,3.3077941218207356,5.668727676212061,10.45460172370899,14.094393943161652,daily_ti_ratio,$1bn+
3,1.4472393507482404,2.0845611783314943,3.901888768731898,6.358035650918847,8.241361709963533,daily_ti_ratio,$1bn+
4,1.0355334826106133,1.9369293639834506,3.1459542340508615,4.876641720026022,7.8256245513433305,daily_ti_ratio,$1bn+
5,1.1112841152528063,2.2259427214224714,4.167106660278911,6.698127637558104,10.929633973810674,daily_ti_ratio,$1bn+
6,0.8734104911109389,1.2588308593914639,1.9471079127605946,3.342498722400142,5.903272838874939,daily_ti_ratio,$1bn+
7,0.7283545813114369,1.1361018295354999,1.8174705834085518,3.677238540321723,6.333568321264897,daily_ti_ratio,$1bn+
8,0.6227032193575254,0.9722497421441023,1.757565619324831,2.5177719234639984,4.774889412396571,daily_ti_ratio,$1bn+
9,0.4742442340817562,0.8987646375118428,1.4244885790555846,2.1347513684043182,3.4802420950840736,daily_ti_ratio,$1bn+
10,0.38970345346521823,0.7744176415356521,1.3059212369092592,2.1808627248475756,4.754879531761953,daily_ti_ratio,$1bn+
11,0.37915342051101925,0.5854308850384032,1.1313361716571277,1.861061596077776,4.147075719905652,daily_ti_ratio,$1bn+
12,0.31633542137306625,0.5516515945374807,1.0334010325919802,1.847251773106738,4.037727025516217,daily_ti_ratio,$1bn+
13,0.2984421094190566,0.6549636889763183,1.0321173419904164,1.8990305504665197,3.7832987569789034,daily_ti_ratio,$1bn+
14,0.35053330090526813,0.5798684683831796,0.9723734815417155,1.88168644496969,3.4923895099269147,daily_ti_ratio,$1bn+
15,0.30274130862239074,0.519232079467538,0.912924710813876,1.7078894747912141,2.9655485864466553,daily_ti_ratio,$1bn+
16,0.3313127910149824,0.5423374381912286,0.9435147376424522,1.742269271709885,2.670549402458565,daily_ti_ratio,$1bn+
17,0.4158965155246928,0.6523313094630745,1.2444363369275733,2.261556015375841,3.4895425906726385,daily_ti_ratio,$1bn+
18,0.4492010828767181,0.820177549168814,1.3433533588920037,2.009477553953461,3.572263740875821,daily_ti_ratio,$1bn+
19,0.4798391696090674,0.8636509256648974,1.2712699654284063,1.7788883810104839,2.869632681533715,daily_ti_ratio,$1bn+
20,0.440060001659661,0.8467786273465094,1.25599257867832,1.9500510141088612,3.157906832199401,daily_ti_ratio,$1bn+
21,0.3139443909564604,0.5936405540473766,1.021389328331959,2.0336414773121696,3.226480785762855,daily_ti_ratio,$1bn+
22,0.4762539057937007,0.6940780154642213,1.1663604512233496,1.7209487580311134,2.5690851437555375,daily_ti_ratio,$1bn+
23,0.37707612235347515,0.6816517126793005,1.1765399894301347,1.766076130747678,2.4301980722526833,daily_ti_ratio,$1bn+
24,0.3825331218967183,0.6124588424238355,1.0409419896026293,1.8206819503292424,2.5098247357321593,daily_ti_ratio,$1bn+
25,0.36920997891083035,0.6367686865831843,1.2732958520964885,1.9692573454766746,3.0974577261597487,daily_ti_ratio,$1bn+
26,0.34709557303485866,0.6010996495875803,0.9220250762605997,1.350399987485844,2.3071404141418355,daily_ti_ratio,$1bn+
27,0.34030935000983725,0.718624594960803,1.0622312253139239,1.5552253345366598,2.360927551092237,daily_ti_ratio,$1bn+
28,0.5408828332875615,0.7456643298267894,1.113594562287402,2.2177739297488386,3.702705517487514,daily_ti_ratio,$1bn+
29,0.5018126538696498,0.687918224808502,1.0334935886120482,1.6319877688043543,2.9045731137009625,daily_ti_ratio,$1bn+
30,0.3565986456419245,0.628468444336077,0.9593093632113242,1.5356103298556307,2.3900997040637972,daily_ti_ratio,$1bn+
31,0.40683809140700733,0.6086317440586279,1.070649023973488,1.5260925081892796,2.413735275059001,daily_ti_ratio,$1bn+
32,0.36890757986991146,0.5869758102674381,0.9627372374184229,1.28087265369302,2.145747469482628,daily_ti_ratio,$1bn+
33,0.4945704278387893,0.7399831524997713,0.9931416857249682,1.4077328283489259,2.3122386766035903,daily_ti_ratio,$1bn+
34,0.4345782679429826,0.688296682718438,0.9919762646784246,1.4920677952969998,2.676522628668329,daily_ti_ratio,$1bn+
35,0.4878762994867701,0.6640656042074286,1.0848047492795025,1.587482799582467,2.3891050443264215,daily_ti_ratio,$1bn+
36,0.4103964599500682,0.6746956842157297,0.9896366989908099,1.659415311716213,2.279943373674824,daily_ti_ratio,$1bn+
37,0.5259739386010734,0.6863586141114466,1.0436412880545258,1.2639891918062376,2.041087686775529,daily_ti_ratio,$1bn+
38,0.42281672257262354,0.629301744624769,0.9900189937567194,1.388423796653406,1.727024041067905,daily_ti_ratio,$1bn+
39,0.4593279956362601,0.6961156078952347,0.9407037180914742,1.333636142466682,1.8338982820887169,daily_ti_ratio,$1bn+
40,0.47959814558363045,0.7489341508939551,0.9426056705290085,1.5649910858743712,2.308791915878645,daily_ti_ratio,$1bn+
41,0.4973720497289232,0.6791403711092097,0.9896254835256431,1.512673481012207,2.5028436731000836,daily_ti_ratio,$1bn+
42,0.4589860133277532,0.7454614821685406,0.9885016860179395,1.5517081586130494,1.8682998347238007,daily_ti_ratio,$1bn+
43,0.5197476630515201,0.7101827992308708,0.9446835777615727,1.527175469633425,1.9579523553504528,daily_ti_ratio,$1bn+
44,0.5319719028431613,0.7351004593160211,1.0041091961510213,1.2512785887351445,1.6023444107820481,daily_ti_ratio,$1bn+
45,0.6297157961084173,0.7324485871728676,0.9982231857194183,1.2434991454582471,2.1870557827966204,daily_ti_ratio,$1bn+
46,0.5630606132612922,0.8094159605425515,1.0102613037101356,1.3534776473108532,1.8896586011584298,daily_ti_ratio,$1bn+
47,0.5261487970962009,0.6879481887613772,0.9893644107320683,1.4278693307212056,2.3684067243424334,daily_ti_ratio,$1bn+
48,0.5707511009103758,0.7656433181849669,0.977196033706409,1.2846927664551586,1.9074114691943858,daily_ti_ratio,$1bn+
49,0.6415360997987507,0.7313995529643141,0.9963488933576078,1.2851783569361936,1.8406084720648228,daily_ti_ratio,$1bn+
50,0.4894889941826531,0.704790739055497,0.9999409923768434,1.810801811629607,2.352260384362399,daily_ti_ratio,$1bn+
51,0.6236645055482601,0.7773004840611449,0.9934212712640702,1.3593991495532707,2.254448547099283,daily_ti_ratio,$1bn+
52,0.6515922812797939,0.9059496581244244,1.0478700696462373,1.3518623022021625,1.9297713241383054,daily_ti_ratio,$1bn+
53,0.6337358010040317,0.8117147913960868,1.0120934636766683,1.4534385141424162,2.835883577902199,daily_ti_ratio,$1bn+
54,0.6343230368857837,0.7377295468105807,1.0150462263469078,1.3211184236728455,1.9081518662405046,daily_ti_ratio,$1bn+
55,0.7040210462416682,0.880952292128751,1.0748240949612426,1.4849322724652676,1.7890450728162415,daily_ti_ratio,$1bn+
56,0.6168882420406102,0.75976586716729,1.0075267776701198,1.471714516213041,2.860282169436799,daily_ti_ratio,$1bn+
57,0.6263550668568881,0.8300757417615231,1.0183921680348114,1.310945856728644,1.9299596218797115,daily_ti_ratio,$1bn+
58,0.5575400161320174,0.7436457439212855,1.0133523290285185,1.2288640360194236,1.6119911554246076,daily_ti_ratio,$1bn+
59,0.5107233098455665,0.697098178868653,0.970224476948103,1.277350579196371,1.6390656472024165,daily_ti_ratio,$1bn+
60,0.4908356482021555,0.6679494335806189,0.8199479034414073,1.2042788164159346,1.8130016601008536,daily_ti_ratio,$1bn+
1,,,,,,abs_return_ratio,$1bn+
2,1.015161458093631,1.4388340590289985,2.051865784249255,3.8996342141000677,6.217177716074732,abs_return_ratio,$1bn+
3,0.16574441082735417,0.9698342726673914,1.88929622215873,3.8771410526315533,6.440060867466732,abs_return_ratio,$1bn+
4,0.20810443201186435,0.7325511471130802,1.656945777530078,2.722161313458772,3.465511888766513,abs_return_ratio,$1bn+
5,0.2748590017741563,0.511874410796484,1.3026363967393721,2.756128700178177,3.922937355150271,abs_return_ratio,$1bn+
6,0.2434626613943099,0.583180477399197,1.6644291786226013,2.5577146071782884,3.5310021456078817,abs_return_ratio,$1bn+
7,0.25299846460831876,0.6277617339714044,1.1369488708334725,2.6419008508010697,3.6826982135872504,abs_return_ratio,$1bn+
8,0.29979550847996006,0.7322453634137945,1.3417190199643896,2.1865963019192867,3.594018861886815,abs_return_ratio,$1bn+
9,0.3018454489294168,0.5317733888292858,1.0003132959472094,2.2179826892260905,3.4215755127789995,abs_return_ratio,$1bn+
10,0.2523621861334118,0.5812109597764119,1.0026857958122608,1.9955613249933322,3.2856523201259873,abs_return_ratio,$1bn+
11,0.2171347305314784,0.542839042141768,1.0309170118216495,2.388524229910419,3.0240453431473227,abs_return_ratio,$1bn+
12,0.17576631451865263,0.4418371823572431,1.1821697904347581,2.113991549872671,2.791245362547969,abs_return_ratio,$1bn+
13,0.24921772384419158,0.7179614623767789,1.1458146147250874,2.309929869711169,4.039036472554296,abs_return_ratio,$1bn+
14,0.19056156923542422,0.3831521721171419,1.0684271270483463,2.026079825182633,2.3681546330033765,abs_return_ratio,$1bn+
15,0.13234994655399637,0.4346274832931754,0.9032946521491431,1.6462639807447534,2.551877763941163,abs_return_ratio,$1bn+
16,0.18686354152839169,0.3857683912079369,0.8088770219986975,1.6719228862584294,2.3163606251356543,abs_return_ratio,$1bn+
17,0.2501864368359306,0.6676884313315221,1.1337989881895099,2.3380023155934047,3.6696522990428604,abs_return_ratio,$1bn+
18,0.2830208555509046,0.7604729362340293,1.4473169130163066,2.3133380235569287,4.489587012060492,abs_return_ratio,$1bn+
19,0.1511770310268734,0.5557371155306153,1.2694438732273094,2.152535629261156,2.9191330598298353,abs_return_ratio,$1bn+
20,0.3343675385087843,0.6540059275207561,1.0150483364130825,1.6117472122364984,2.986799829460459,abs_return_ratio,$1bn+
21,0.26986007870826156,0.5830453696845547,1.0294875736497504,1.85766539614304,3.205204862110435,abs_return_ratio,$1bn+
22,0.3035604749733397,0.5052330788824333,1.3092041780484047,2.1591339346530467,3.3507475681497407,abs_return_ratio,$1bn+
23,0.2482545932852905,0.5869379630955527,1.1030916027873305,2.076268460034889,3.4470901219205605,abs_return_ratio,$1bn+
24,0.14933371887100563,0.33921480492981126,1.0064610322679122,1.9522743594099021,3.2584253941130266,abs_return_ratio,$1bn+
25,0.29056313640922854,0.5964597710695443,1.1890304803104939,2.0846804451495,2.7907878899753253,abs_return_ratio,$1bn+
26,0.13683330722118162,0.516619918396719,0.9714014436039347,2.0575865756303906,3.4220346216046846,abs_return_ratio,$1bn+
27,0.22819972073535955,0.7106074503927488,1.140615214133804,2.175504432018796,2.7244027480887327,abs_return_ratio,$1bn+
28,0.18869190188050347,0.6840802343341679,1.3442955100763756,2.38601316775563,4.106486120862215,abs_return_ratio,$1bn+
29,0.19530148331175573,0.36212817911542905,1.1335060597086233,1.5074785147515395,2.0712976981854356,abs_return_ratio,$1bn+
30,0.2670694856625262,0.6212161425259061,1.2372930736451897,1.979237791514643,2.999541820967544,abs_return_ratio,$1bn+
31,0.18887826236659247,0.5049717983092695,1.1367213155167704,2.3927313838185262,3.2973218630225127,abs_return_ratio,$1bn+
32,0.2742722507193172,0.44753026632209,0.96616227035874,2.065228722878195,2.666269803131362,abs_return_ratio,$1bn+
33,0.25372280258671764,0.5150116554274515,0.9277937426647437,1.7774304394739096,2.6940566056566935,abs_return_ratio,$1bn+
34,0.35836129364701075,0.7457885434614582,1.296036361483712,1.7740707177249484,2.802276592076864,abs_return_ratio,$1bn+
35,0.234287822987797,0.6339507699870561,1.0904838418392475,1.7404210597236924,2.4109990995354305,abs_return_ratio,$1bn+
36,0.23133656690728815,0.5973077073519891,1.0710572313876887,1.8170658436519627,3.2007750569837765,abs_return_ratio,$1bn+
37,0.16041693934829587,0.49347583253854455,0.882110926264138,1.8681960828536623,3.030608492728091,abs_return_ratio,$1bn+
38,0.23748202920081085,0.3387930413704565,0.7080531944380114,1.6535319135880415,2.5132635475391063,abs_return_ratio,$1bn+
39,0.28565040751029597,0.5912397921563376,1.243138758132353,2.2265407476417804,2.851562143821947,abs_return_ratio,$1bn+
40,0.17400912466212431,0.4764566751380287,1.0531512253271549,1.644429614041293,2.545221407221896,abs_return_ratio,$1bn+
41,0.10193847940762943,0.5535107025781321,1.045390115873645,1.8959341539357069,2.8368900488869624,abs_return_ratio,$1bn+
42,0.3866775793789764,0.5941822517134455,0.9744187472253893,1.6068313508701504,2.611650840391732,abs_return_ratio,$1bn+
43,0.23125802252081928,0.42357829304197653,0.9033660424850808,1.510058334554975,2.401932713411743,abs_return_ratio,$1bn+
44,0.23388356250939027,0.5637517484250355,0.9332621722699914,1.4283580535281502,2.0549111206456554,abs_return_ratio,$1bn+
45,0.15242777780914976,0.5584958054957442,0.9854425205623876,1.4743771920294924,2.5133925098335665,abs_return_ratio,$1bn+
46,0.12745065252769233,0.4612986991682162,0.7534431764504768,1.3265538181381906,2.818315447990427,abs_return_ratio,$1bn+
47,0.24406027216968856,0.4479553595467344,0.9550123448377242,1.3066105887207535,1.863633615231389,abs_return_ratio,$1bn+
48,0.08881885917822734,0.4619649878599953,1.0066290637340718,1.73357733398147,2.5493162648496432,abs_return_ratio,$1bn+
49,0.3639417775560404,0.7623972933309312,1.099966370886159,1.7076432953755418,2.226493051272304,abs_return_ratio,$1bn+
50,0.1922180763609679,0.6974064934173054,1.1519445226774194,2.0228940705320646,3.214336009096352,abs_return_ratio,$1bn+
51,0.178856329673514,0.5739936931157517,0.8569165493686639,1.4506194232664091,2.2538149908488965,abs_return_ratio,$1bn+
52,0.3693283153850635,0.7016529057259333,1.185288931645303,2.4684488431178706,2.966485772530801,abs_return_ratio,$1bn+
53,0.4304893868083245,0.5678024839261556,1.1690967217708055,1.7500923137014472,3.1908373208730767,abs_return_ratio,$1bn+
54,0.17267844048288047,0.4640023028280115,0.9909502098378246,1.8669821432618978,2.1616779319658814,abs_return_ratio,$1bn+
55,0.1933094872144278,0.45360382521487674,0.9454668078790309,1.5059504048531718,2.2483901257749315,abs_return_ratio,$1bn+
56,0.37578823323049415,0.5792129336074126,1.2055228788531556,1.9110300882570839,3.598035388105126,abs_return_ratio,$1bn+
57,0.33108060274240997,0.5637426980049126,0.9961323990543599,1.70772786951467,2.5836168253310077,abs_return_ratio,$1bn+
58,0.12339700761343643,0.395692115959155,1.0201337594444082,2.1252350801846425,2.638056419354082,abs_return_ratio,$1bn+
59,0.340077236809855,0.4505451593986426,0.9821938754349832,1.858497474662324,2.322229476776703,abs_return_ratio,$1bn+
60,0.14643745565018354,0.3472448410135407,0.8950508103214736,1.8082102919104712,2.879757871170678,abs_return_ratio,$1bn+
